Name,fuel_type,Transmission,Ownership,Mileage,Engine,Max Power,Seats,kilometers_driven,price,Year
Ford,Petrol,Manual,First Owner,21.79,998,67.05,5,88710,547000,2015
Skoda,Diesel,Manual,First Owner,19.4,1422,70.0,5,51555,250000,2010
Hyundai,Petrol,Manual,First Owner,19.4,1422,70.0,5,40000,300000,2013
Renault,Diesel,Manual,First Owner,19.4,1422,70.0,5,150000,325000,2013
Nissan,Petrol,Manual,First Owner,19.4,1422,70.0,5,13918,909000,2022
Toyota,Diesel,Manual,First Owner,19.4,1422,70.0,5,120000,500000,2006
Maruti,Petrol,Manual,First Owner,19.4,1422,70.0,5,47644,626000,2019
Maruti,Petrol,Manual,First Owner,22.38,1197,88.5,5,10000,750000,2022
Jeep,Diesel,Manual,First Owner,22.38,1197,88.5,5,10830,2475000,2021
Maruti,Petrol,Manual,First Owner,22.38,1197,88.5,5,80000,45,2006
Nissan,Petrol,Manual,First Owner,22.38,1197,88.5,5,28839,734000,2020
Tata,Petrol,Manual,First Owner,22.38,1197,88.5,5,60000,250000,2011
Mahindra,Diesel,Manual,First Owner,22.38,1197,88.5,5,40000,1200000,2017
Hyundai,Diesel,Manual,First Owner,22.54,1396,88.76,5,40000,700000,2019
Hyundai,Petrol,Manual,First Owner,22.54,1396,88.76,5,50000,860000,2018
Tata,Diesel,Manual,First Owner,22.54,1396,88.76,5,100000,170000,2009
Maruti,Petrol,Manual,First Owner,22.54,1396,88.76,5,30000,450000,2017
Maruti,Petrol,Manual,First Owner,22.54,1396,88.76,5,80000,720000,2018
Maruti,Petrol,Manual,First Owner,22.54,1396,88.76,5,100505,445000,2016
Honda,Petrol,Manual,First Owner,16.8,1497,116.4,5,110000,365000,2011
Audi,Diesel,Manual,First Owner,16.8,1497,116.4,5,64846,2000000,2017
Mahindra,Diesel,Manual,First Owner,16.8,1497,116.4,5,50000,800000,2019
Datsun,Petrol,Manual,First Owner,16.8,1497,116.4,5,16097,356000,2018
Tata,Petrol,Manual,First Owner,16.8,1497,116.4,5,110000,60,2011
Hyundai,Petrol,Manual,First Owner,16.8,1497,116.4,5,106648,458000,2015
Honda,Petrol,Manual,First Owner,17.4,1497,117.6,5,60000,750000,2017
Audi,Diesel,Manual,First Owner,17.4,1497,117.6,5,49100,2850000,2018
Chevrolet,Diesel,Manual,First Owner,17.4,1497,117.6,5,50000,122000,2012
Volkswagen,Petrol,Manual,First Owner,17.4,1497,117.6,5,23683,835000,2021
Skoda,Petrol,Manual,First Owner,17.4,1497,117.6,5,70000,357000,2010
Hyundai,Cng,Manual,First Owner,17.4,1497,117.6,5,60000,204999,2014
Hyundai,Petrol,Manual,Third Owner,21.1,814,55.2,5,85486,254000,2014
Mercedes-Benz,Diesel,Manual,Third Owner,21.1,814,55.2,5,90089,2500000,2014
Hyundai,Petrol,Manual,Third Owner,21.1,814,55.2,5,60000,150000,2008
Toyota,Diesel,Manual,Third Owner,21.1,814,55.2,5,10000,3100000,2023
Maruti,Petrol,Manual,Third Owner,21.1,814,55.2,5,45621,798000,2018
Maruti,Cng,Manual,Third Owner,21.1,814,55.2,5,53481,507000,2019
Tata,Petrol,Automatic,First Owner,18.5,1199,86.83,5,5022,925000,2022
Honda,Petrol,Automatic,First Owner,18.5,1199,86.83,5,63950,372000,2014
Maruti,Petrol,Automatic,First Owner,18.5,1199,86.83,5,30000,325000,2020
Maruti,Petrol,Automatic,First Owner,18.5,1199,86.83,5,48471,233000,2013
Renault,Diesel,Automatic,First Owner,18.5,1199,86.83,5,38199,858000,2018
Maruti,Petrol,Automatic,First Owner,18.5,1199,86.83,5,40000,240000,2012
Maruti,Petrol,Automatic,First Owner,19.56,1197,81.8,5,39386,750000,2019
Honda,Petrol,Automatic,First Owner,19.56,1197,81.8,5,22990,915000,2018
Maruti,Petrol,Automatic,First Owner,19.56,1197,81.8,5,80000,50,2003
Maruti,Petrol,Automatic,First Owner,19.56,1197,81.8,5,62437,221000,2013
Maruti,Petrol,Automatic,First Owner,19.56,1197,81.8,5,90000,80,2004
Maruti,Petrol,Automatic,First Owner,19.56,1197,81.8,5,25050,713000,2019
Renault,Petrol,Manual,Second Owner,25.17,799,53.3,5,72679,326000,2016
Mercedes-Benz,Diesel,Manual,Second Owner,25.17,799,53.3,5,15077,2749000,2016
Hyundai,Petrol,Manual,Second Owner,25.17,799,53.3,5,10000,1100000,2022
Tata,Petrol,Manual,Second Owner,25.17,799,53.3,5,45000,549000,2018
Hyundai,Petrol,Manual,Second Owner,25.17,799,53.3,5,91660,608000,2016
Mahindra,Diesel,Manual,Second Owner,25.17,799,53.3,5,77000,890000,2016
Hyundai,Petrol,Manual,Second Owner,18.9,1197,82.0,5,83738,432000,2015
Maruti,Petrol,Manual,Second Owner,18.9,1197,82.0,5,69273,323000,2014
Hyundai,Lpg,Manual,Second Owner,18.9,1197,82.0,5,150000,100000,2009
Maruti,Petrol,Manual,Second Owner,18.9,1197,82.0,5,15992,881000,2022
Honda,Petrol,Manual,Second Owner,18.9,1197,82.0,5,51947,698000,2015
Maruti,Petrol,Manual,Second Owner,18.9,1197,82.0,5,120000,135000,2006
Volkswagen,Petrol,Manual,First Owner,16.2,1199,74.0,5,10551,950000,2021
Ford,Petrol,Manual,First Owner,16.2,1199,74.0,5,75865,422000,2014
BMW,Petrol,Manual,First Owner,16.2,1199,74.0,5,40000,700000,2006
Maruti,Petrol,Manual,First Owner,16.2,1199,74.0,5,34000,325000,2018
Tata,Diesel,Manual,First Owner,16.2,1199,74.0,5,80000,1250000,2018
Honda,Petrol,Manual,First Owner,16.2,1199,74.0,5,58000,390000,2014
Maruti,Petrol,Automatic,Third Owner,23.1,998,67.04,5,31795,479000,2019
Kia,Petrol,Automatic,Third Owner,23.1,998,67.04,5,4066,1299000,2022
Maruti,Petrol,Automatic,Third Owner,23.1,998,67.04,5,150000,125000,2009
Hyundai,Petrol,Automatic,Third Owner,23.1,998,67.04,5,45000,250000,2008
Maruti,Diesel,Automatic,Third Owner,23.1,998,67.04,5,76836,751000,2016
Honda,Petrol,Automatic,Third Owner,23.1,998,67.04,5,96000,575000,2014
Maruti,Petrol,Manual,Second Owner,21.1,1197,85.8,5,76656,229999,2009
Kia,Petrol,Manual,Second Owner,21.1,1197,85.8,5,67092,1052000,2019
Tata,Petrol,Manual,Second Owner,21.1,1197,85.8,5,60000,800000,2019
Maruti,Diesel,Manual,Second Owner,21.1,1197,85.8,5,90000,810000,2016
Honda,Petrol,Manual,Second Owner,21.1,1197,85.8,5,27000,535000,2015
Maruti,Cng,Manual,Second Owner,21.1,1197,85.8,5,51000,400000,2019
Datsun,Petrol,Manual,First Owner,22.7,799,53.64,5,52524,301000,2017
Hyundai,Petrol,Manual,First Owner,22.7,799,53.64,5,38000,227999,2012
Renault,Petrol,Manual,First Owner,22.7,799,53.64,5,30000,780000,2021
Tata,Diesel,Manual,First Owner,22.7,799,53.64,5,40000,1200000,2018
Hyundai,Petrol,Manual,First Owner,22.7,799,53.64,5,33222,1035000,2017
Honda,Diesel,Manual,First Owner,22.7,799,53.64,5,70000,350000,2015
Maruti,Diesel,Manual,First Owner,22.9,1248,74.0,5,96165,443000,2013
Hyundai,Diesel,Manual,First Owner,22.9,1248,74.0,5,78121,312000,2012
Honda,Petrol,Manual,First Owner,22.9,1248,74.0,5,120000,225000,2009
Maruti,Petrol,Manual,First Owner,22.9,1248,74.0,5,22907,650000,2022
Hyundai,Petrol,Manual,First Owner,22.9,1248,74.0,5,47333,328000,2013
Hyundai,Diesel,Manual,First Owner,22.9,1248,74.0,5,27000,2050000,2022
Hyundai,Diesel,Manual,First Owner,22.54,1396,88.73,5,92860,440000,2014
Honda,Diesel,Manual,First Owner,22.54,1396,88.73,5,99103,276000,2014
Tata,Petrol,Manual,First Owner,22.54,1396,88.73,5,50000,950000,2021
Maruti,Cng,Manual,First Owner,22.54,1396,88.73,5,79000,315000,2012
Hyundai,Petrol,Manual,First Owner,22.54,1396,88.73,5,20000,725000,2021
Tata,Petrol,Manual,First Owner,22.54,1396,88.73,5,32456,825000,2020
Maruti,Petrol,Manual,First Owner,19.01,1462,103.26,7,46976,660000,2013
Tata,Petrol,Manual,First Owner,19.01,1462,103.26,7,40000,300000,2016
Maruti,Diesel,Manual,First Owner,19.01,1462,103.26,7,150000,380000,2014
Hyundai,Diesel,Manual,First Owner,19.01,1462,103.26,7,90000,340000,2016
Hyundai,Petrol,Manual,First Owner,19.01,1462,103.26,7,46000,740000,2017
Mahindra,Diesel,Manual,First Owner,19.01,1462,103.26,7,15000,1650000,2021
Maruti,Petrol,Manual,First Owner,19.7,796,46.3,5,36383,165000,2007
Hyundai,Diesel,Manual,First Owner,19.7,796,46.3,5,9000,1599000,2022
Maruti,Petrol,Manual,First Owner,19.7,796,46.3,5,150000,90,2007
Maruti,Petrol,Manual,First Owner,19.7,796,46.3,5,16903,333000,2019
Toyota,Diesel,Manual,First Owner,19.7,796,46.3,5,68000,875000,2012
Hyundai,Petrol,Manual,First Owner,19.7,796,46.3,5,34940,950000,2021
Mahindra,Petrol,Automatic,First Owner,17.0,1197,108.6,5,2000,1090000,2022
BMW,Diesel,Automatic,First Owner,17.0,1197,108.6,5,10100,3499000,2020
Maruti,Petrol,Automatic,First Owner,17.0,1197,108.6,5,10000,425000,2022
Nissan,Petrol,Automatic,First Owner,17.0,1197,108.6,5,36874,568000,2018
Nissan,Petrol,Automatic,First Owner,17.0,1197,108.6,5,40000,480000,2015
Hyundai,Diesel,Automatic,First Owner,17.0,1197,108.6,5,70000,500000,2016
Kia,Petrol,Automatic,First Owner,18.3,998,118.36,5,26000,1225000,2021
Hyundai,Petrol,Automatic,First Owner,18.3,998,118.36,5,27119,425000,2018
Kia,Petrol,Automatic,First Owner,18.3,998,118.36,5,30000,1450000,2021
Maruti,Petrol,Automatic,First Owner,18.3,998,118.36,5,60000,650000,2017
Mitsubishi,Diesel,Automatic,First Owner,18.3,998,118.36,5,90000,76,2001
Maruti,Petrol,Automatic,First Owner,18.3,998,118.36,5,73679,608000,2019
Maruti,Petrol,Automatic,First Owner,21.21,1197,81.8,5,42891,620000,2018
Hyundai,Petrol,Automatic,First Owner,21.21,1197,81.8,5,10000,1000000,2022
Maruti,Petrol,Automatic,First Owner,21.21,1197,81.8,5,60000,590000,2018
Maruti,Petrol,Automatic,First Owner,21.21,1197,81.8,5,29994,329000,2012
Ford,Petrol,Automatic,First Owner,21.21,1197,81.8,5,80000,190000,2010
Hyundai,Petrol,Automatic,First Owner,21.21,1197,81.8,5,32722,423000,2017
Maruti,Petrol,Manual,First Owner,18.9,998,67.1,5,34640,395000,2015
Honda,Diesel,Manual,First Owner,18.9,998,67.1,5,57000,399000,2014
Maruti,Petrol,Manual,First Owner,18.9,998,67.1,5,60000,590000,2018
Hyundai,Petrol,Manual,First Owner,18.9,998,67.1,5,26416,806000,2019
Hyundai,Petrol,Manual,First Owner,18.9,998,67.1,5,90000,210000,2010
Volkswagen,Petrol,Manual,First Owner,18.9,998,67.1,5,70000,800000,2018
Maruti,Petrol,Manual,First Owner,21.4,1197,83.1,5,40000,580000,2017
Hyundai,Petrol,Manual,First Owner,21.4,1197,83.1,5,38000,395000,2017
Maruti,Petrol,Manual,First Owner,21.4,1197,83.1,5,50000,280000,2018
Skoda,Diesel,Manual,First Owner,21.4,1197,83.1,5,70000,775000,2018
Maruti,Diesel,Manual,First Owner,21.4,1197,83.1,5,80000,480000,2014
Hyundai,Petrol,Manual,First Owner,21.4,1197,83.1,5,59059,922000,2019
Maruti,Diesel,Manual,First Owner,19.3,1248,73.9,5,129306,310000,2009
Mahindra,Diesel,Manual,First Owner,19.3,1248,73.9,5,50000,1350000,2019
Maruti,Petrol,Manual,First Owner,19.3,1248,73.9,5,120000,250000,2014
Honda,Petrol,Manual,First Owner,19.3,1248,73.9,5,27581,655000,2018
Hyundai,Diesel,Manual,First Owner,19.3,1248,73.9,5,150000,380000,2012
Hyundai,Petrol,Manual,First Owner,19.3,1248,73.9,5,34332,433000,2017
Volkswagen,Petrol,Manual,First Owner,20.08,999,113.98,5,42662,1450000,2021
Ford,Petrol,Manual,First Owner,20.08,999,113.98,5,70000,168000,2010
Mahindra,Diesel,Manual,First Owner,20.08,999,113.98,5,70000,500000,2013
Toyota,Diesel,Manual,First Owner,20.08,999,113.98,5,80000,3250000,2018
Tata,Petrol,Manual,First Owner,20.08,999,113.98,5,20000,1280000,2022
Ford,Diesel,Manual,First Owner,20.08,999,113.98,5,72194,525000,2018
Hyundai,Petrol,Automatic,First Owner,19.1,1197,82.0,5,64011,525000,2016
Kia,Petrol,Automatic,First Owner,19.1,1197,82.0,5,40000,1600000,2020
Maruti,Diesel,Automatic,First Owner,19.1,1197,82.0,5,150000,500000,2017
Maruti,Petrol,Automatic,First Owner,19.1,1197,82.0,5,88126,672000,2020
Ford,Petrol,Automatic,First Owner,19.1,1197,82.0,5,43791,770000,2016
Maruti,Petrol,Automatic,First Owner,19.1,1197,82.0,5,56740,526000,2017
Maruti,Petrol,Manual,Third Owner,22.38,1197,88.5,5,85750,409999,2013
Mahindra,Diesel,Manual,Third Owner,22.38,1197,88.5,5,10891,977999,2022
Tata,Petrol,Manual,Third Owner,22.38,1197,88.5,5,50000,142000,2016
Hyundai,Petrol,Manual,Third Owner,22.38,1197,88.5,5,72563,981000,2019
Maruti,Petrol,Manual,Third Owner,22.38,1197,88.5,5,87660,599000,2018
Mahindra,Diesel,Manual,Third Owner,22.38,1197,88.5,5,72490,655000,2019
Honda,Petrol,Manual,First Owner,17.1,1199,88.5,5,24774,865000,2021
Tata,Petrol,Manual,First Owner,17.1,1199,88.5,5,29558,415000,2021
Mahindra,Petrol,Manual,First Owner,17.1,1199,88.5,5,70000,300000,2016
Hyundai,Lpg,Manual,First Owner,17.1,1199,88.5,5,90000,220000,2013
Mahindra,Diesel,Manual,First Owner,17.1,1199,88.5,5,90000,800000,2016
Hyundai,Petrol,Manual,First Owner,17.1,1199,88.5,5,35828,459000,2018
Hyundai,Petrol,Manual,First Owner,18.9,1197,81.86,5,74348,581000,2019
Jeep,Diesel,Manual,First Owner,18.9,1197,81.86,5,18000,1700000,2020
Maruti,Petrol,Manual,First Owner,18.9,1197,81.86,5,40000,650000,2021
Hyundai,Petrol,Manual,First Owner,18.9,1197,81.86,5,88060,803999,2016
Hyundai,Petrol,Manual,First Owner,18.9,1197,81.86,5,71938,231999,2011
Audi,Diesel,Manual,First Owner,18.9,1197,81.86,5,57088,1450000,2015
Tata,Petrol,Manual,First Owner,20.3,1199,84.0,5,40711,518000,2017
Maruti,Petrol,Manual,First Owner,20.3,1199,84.0,5,29412,488999,2018
Maruti,Petrol,Manual,First Owner,20.3,1199,84.0,5,120000,150000,2006
Maruti,Petrol,Manual,First Owner,20.3,1199,84.0,5,20000,800000,2022
Hyundai,Petrol,Manual,First Owner,20.3,1199,84.0,5,104938,525000,2013
Toyota,Petrol,Manual,First Owner,20.3,1199,84.0,5,70382,865000,2020
Maruti,Petrol,Automatic,First Owner,19.56,1197,81.8,5,39386,790000,2019
Hyundai,Diesel,Automatic,First Owner,19.56,1197,81.8,5,59037,287000,2015
Tata,Petrol,Automatic,First Owner,19.56,1197,81.8,5,60000,500000,2019
Toyota,Diesel,Automatic,First Owner,19.56,1197,81.8,5,119000,950000,2015
Honda,Petrol,Automatic,First Owner,19.56,1197,81.8,5,30000,950000,2020
Maruti,Petrol,Automatic,First Owner,19.56,1197,81.8,5,20000,550000,2022
Maruti,Petrol,Manual,Second Owner,21.4,1197,83.1,5,93806,547000,2016
Mercedes-Benz,Diesel,Manual,Second Owner,21.4,1197,83.1,5,10000,5300000,2022
Maruti,Petrol,Manual,Second Owner,21.4,1197,83.1,5,150000,150000,2010
Hyundai,Petrol,Manual,Second Owner,21.4,1197,83.1,5,60000,600000,2017
Skoda,Petrol,Manual,Second Owner,21.4,1197,83.1,5,124707,635000,2017
Hyundai,Diesel,Manual,Second Owner,21.4,1197,83.1,5,17000,1125000,2018
Ford,Diesel,Manual,First Owner,20.0,1399,68.05,5,80000,300000,2014
Tata,Diesel,Manual,First Owner,20.0,1399,68.05,5,73072,951000,2020
Tata,Diesel,Manual,First Owner,20.0,1399,68.05,5,90000,161000,2011
Ford,Diesel,Manual,First Owner,20.0,1399,68.05,5,45000,3595000,2020
Volkswagen,Diesel,Manual,First Owner,20.0,1399,68.05,5,70000,400000,2012
MG,Petrol,Manual,First Owner,20.0,1399,68.05,5,30000,1500000,2020
Tata,Petrol,Manual,First Owner,23.84,1199,84.0,5,86304,407000,2016
Maruti,Petrol,Manual,First Owner,23.84,1199,84.0,5,37100,254999,2014
Honda,Petrol,Manual,First Owner,23.84,1199,84.0,5,10000,1000000,2023
Kia,Diesel,Manual,First Owner,23.84,1199,84.0,5,80000,2650000,2021
Hyundai,Petrol,Manual,First Owner,23.84,1199,84.0,5,88556,966000,2017
Honda,Petrol,Manual,First Owner,23.84,1199,84.0,5,70000,261000,2012
Honda,Petrol,Manual,Second Owner,17.5,1199,88.7,5,46566,692000,2019
Maruti,Petrol,Manual,Second Owner,17.5,1199,88.7,5,61113,663000,2019
Tata,Petrol,Manual,Second Owner,17.5,1199,88.7,5,50000,520000,2020
Hyundai,Diesel,Manual,Second Owner,17.5,1199,88.7,5,95315,1475000,2020
Ford,Diesel,Manual,Second Owner,17.5,1199,88.7,5,48743,781000,2017
Maruti,Petrol,Manual,Second Owner,17.5,1199,88.7,5,65202,950000,2019
Maruti,Petrol,Manual,First Owner,21.21,1197,81.8,5,74367,455000,2015
Maruti,Petrol,Manual,First Owner,21.21,1197,81.8,5,47606,179000,2013
Mahindra,Diesel,Manual,First Owner,21.21,1197,81.8,5,90000,725000,2016
Maruti,Petrol,Manual,First Owner,21.21,1197,81.8,5,100000,263000,2013
BMW,Diesel,Manual,First Owner,21.21,1197,81.8,5,100000,2800000,2016
Maruti,Petrol,Manual,First Owner,21.21,1197,81.8,5,72000,484999,2013
Maruti,Petrol,Manual,First Owner,22.74,796,47.3,5,48098,295000,2016
Hyundai,Diesel,Manual,First Owner,22.74,796,47.3,5,30000,1350000,2019
Renault,Petrol,Manual,First Owner,22.74,796,47.3,5,30000,750000,2021
Hyundai,Petrol,Manual,First Owner,22.74,796,47.3,5,31000,245000,2010
Skoda,Petrol,Manual,First Owner,22.74,796,47.3,5,100000,385000,2012
Maruti,Cng,Manual,First Owner,22.74,796,47.3,5,45313,509999,2021
Honda,Petrol,Automatic,Second Owner,18.0,1497,117.3,5,36408,680000,2014
Maruti,Petrol,Automatic,Second Owner,18.0,1497,117.3,5,80000,300000,2015
Maruti,Petrol,Automatic,Second Owner,18.0,1497,117.3,5,40000,250000,2013
Maruti,Diesel,Automatic,Second Owner,18.0,1497,117.3,5,109271,777000,2019
Mahindra,Diesel,Automatic,Second Owner,18.0,1497,117.3,5,120000,600000,2012
Mercedes-Benz,Diesel,Automatic,Second Owner,18.0,1497,117.3,5,40000,2500000,2015
Maruti,Diesel,Manual,First Owner,24.52,1248,88.5,7,60000,985000,2017
Mercedes-Benz,Diesel,Manual,First Owner,24.52,1248,88.5,7,40000,900000,2013
Renault,Diesel,Manual,First Owner,24.52,1248,88.5,7,150000,350000,2013
Maruti,Petrol,Manual,First Owner,24.52,1248,88.5,7,47844,507000,2019
Mahindra,Diesel,Manual,First Owner,24.52,1248,88.5,7,70000,600000,2016
Mahindra,Diesel,Manual,First Owner,24.52,1248,88.5,7,120000,664000,2014
Hyundai,Petrol,Manual,Second Owner,20.36,1197,78.9,5,61696,340000,2014
Jeep,Diesel,Manual,Second Owner,20.36,1197,78.9,5,27000,1550000,2019
Hyundai,Lpg,Manual,Second Owner,20.36,1197,78.9,5,120000,400000,2017
Maruti,Petrol,Manual,Second Owner,20.36,1197,78.9,5,80000,1050000,2021
Skoda,Petrol,Manual,Second Owner,20.36,1197,78.9,5,90000,365000,2012
Maruti,Petrol,Manual,Second Owner,20.36,1197,78.9,5,54235,284000,2014
Tata,Diesel,Manual,First Owner,17.2,1396,53.5,5,110000,100000,2007
Mahindra,Diesel,Manual,First Owner,17.2,1396,53.5,5,80000,1350000,2019
Maruti,Petrol,Manual,First Owner,17.2,1396,53.5,5,100000,150000,2012
Maruti,Petrol,Manual,First Owner,17.2,1396,53.5,5,62438,297000,2013
Mahindra,Diesel,Manual,First Owner,17.2,1396,53.5,5,70000,749000,2019
Maruti,Petrol,Manual,First Owner,17.2,1396,53.5,5,52777,520000,2018
Maruti,Petrol,Manual,First Owner,23.1,998,67.04,5,85223,365000,2015
Tata,Petrol,Manual,First Owner,23.1,998,67.04,5,30000,325000,2015
Maruti,Diesel,Manual,First Owner,23.1,998,67.04,5,90000,459999,2016
Hyundai,Petrol,Manual,First Owner,23.1,998,67.04,5,89318,411000,2013
Fiat,Diesel,Manual,First Owner,23.1,998,67.04,5,120000,350000,2014
Hyundai,Petrol,Manual,First Owner,23.1,998,67.04,5,26000,590000,2018
Toyota,Diesel,Manual,First Owner,12.99,2494,100.0,8,120000,1050000,2012
Mahindra,Diesel,Manual,First Owner,12.99,2494,100.0,8,70000,1250000,2018
Maruti,Petrol,Manual,First Owner,12.99,2494,100.0,8,70000,40,2004
Kia,Diesel,Manual,First Owner,12.99,2494,100.0,8,90000,2600000,2021
Hyundai,Petrol,Manual,First Owner,12.99,2494,100.0,8,20000,2350000,2022
Skoda,Petrol,Manual,First Owner,12.99,2494,100.0,8,77937,655000,2018
Tata,Diesel,Manual,Second Owner,25.0,1396,69.0,5,110000,183000,2013
Hyundai,Diesel,Manual,Second Owner,25.0,1396,69.0,5,90000,270000,2014
Chevrolet,Diesel,Manual,Second Owner,25.0,1396,69.0,5,150000,425000,2017
Hyundai,Petrol,Manual,Second Owner,25.0,1396,69.0,5,29200,529000,2019
Hyundai,Petrol,Manual,Second Owner,25.0,1396,69.0,5,20000,700000,2020
Tata,Petrol,Manual,Second Owner,25.0,1396,69.0,5,40663,699000,2021
Volkswagen,Petrol,Manual,First Owner,16.2,1199,74.0,5,33961,660000,2016
Maruti,Petrol,Manual,First Owner,16.2,1199,74.0,5,20000,760000,2021
Maruti,Petrol,Manual,First Owner,16.2,1199,74.0,5,120000,100000,2005
MG,Petrol,Manual,First Owner,16.2,1199,74.0,5,40000,1950000,2020
Hyundai,Petrol,Manual,First Owner,16.2,1199,74.0,5,50000,229999,2012
Hyundai,Petrol,Manual,First Owner,16.2,1199,74.0,5,40000,395000,2015
Honda,Petrol,Manual,Second Owner,18.0,1198,86.7,5,76597,403000,2014
Audi,Diesel,Manual,Second Owner,18.0,1198,86.7,5,86947,1000000,2014
Maruti,Petrol,Manual,Second Owner,18.0,1198,86.7,5,60000,650000,2019
Honda,Petrol,Manual,Second Owner,18.0,1198,86.7,5,96940,916000,2019
Honda,Petrol,Manual,Second Owner,18.0,1198,86.7,5,51338,875000,2018
Toyota,Petrol,Manual,Second Owner,18.0,1198,86.7,5,115500,217000,2011
Maruti,Petrol,Manual,Third Owner,21.4,1197,83.1,5,36573,563000,2017
Tata,Petrol,Manual,Third Owner,21.4,1197,83.1,5,17466,754000,2020
Maruti,Diesel,Manual,Third Owner,21.4,1197,83.1,5,100000,750000,2017
Hyundai,Petrol,Manual,Third Owner,21.4,1197,83.1,5,65850,842000,2018
Hyundai,Petrol,Manual,Third Owner,21.4,1197,83.1,5,97334,925000,2017
Skoda,Petrol,Manual,Third Owner,21.4,1197,83.1,5,67000,940000,2015
Toyota,Petrol,Automatic,First Owner,20.58,1462,101.64,5,10000,2000000,2023
Honda,Petrol,Automatic,First Owner,20.58,1462,101.64,5,32844,591000,2017
Maruti,Petrol,Automatic,First Owner,20.58,1462,101.64,5,10000,455999,2022
Hyundai,Petrol,Automatic,First Owner,20.58,1462,101.64,5,90000,290000,2011
Hyundai,Petrol,Automatic,First Owner,20.58,1462,101.64,5,20000,700000,2020
Hyundai,Petrol,Automatic,First Owner,20.58,1462,101.64,5,16312,886999,2016
Maruti,Petrol,Automatic,First Owner,20.51,998,67.0,5,45636,436000,2016
Maruti,Petrol,Automatic,First Owner,20.51,998,67.0,5,30000,1050000,2020
Renault,Diesel,Automatic,First Owner,20.51,998,67.0,5,120000,350000,2013
Hyundai,Petrol,Automatic,First Owner,20.51,998,67.0,5,38264,525000,2019
Hyundai,Petrol,Automatic,First Owner,20.51,998,67.0,5,53031,930000,2016
Maruti,Petrol,Automatic,First Owner,20.51,998,67.0,5,60000,480000,2016
Maruti,Petrol,Automatic,First Owner,19.12,1373,91.1,5,58698,681000,2017
Toyota,Petrol,Automatic,First Owner,19.12,1373,91.1,5,78075,192000,2011
Maruti,Diesel,Automatic,First Owner,19.12,1373,91.1,5,150000,375000,2015
Renault,Petrol,Automatic,First Owner,19.12,1373,91.1,5,47000,894999,2018
Hyundai,Petrol,Automatic,First Owner,19.12,1373,91.1,5,51580,898000,2016
